1276878144460,4.099725,-11.3321295,2.3699405,0,5
1276878144490,7.6954966,-14.246883,-1.1168685,1,5
1276878144530,0.95342433,-11.686258,-1.4573772,1,5
1276878144570,-3.0645783,-12.367276,1.6480621,1,5
1276878144600,-3.568531,-6.932757,-1.4573772,1,5
1276878144640,-1.879608,-4.099725,-2.1792557,1,5
1276878144680,0.92618364,-2.8738933,-1.6480621,1,5
1276878144720,2.4925237,-2.7240696,-5.175732,1,5
1276878144750,2.1792557,-2.4108016,-5.706926,1,5
1276878144780,1.2666923,-6.469665,-6.428804,1,5
1276878144820,-2.3699405,-16.780268,-7.504812,1,5
1276878144850,1.8387469,-13.783792,-6.742072,1,5
1276878144890,0.84446156,-2.1111538,-10.841797,1,5
1276878144920,-0.42223078,-11.727119,-8.580819,1,5
1276878144960,2.152015,-18.074202,5.6660647,1,5
1276878144990,4.5628166,-4.399372,2.152015,1,5
1276878145030,-1.56634,-2.0294318,-2.4925237,1,5
1276878145070,-0.38136974,-11.836082,5.6252036,1,5
1276878145100,0.88532263,-12.340035,-0.95342433,1,5
1276878145140,2.4516625,-6.851035,-2.5606253,1,5
1276878145180,-0.19068487,-9.193735,0.23154591,1,5
1276878145210,-1.920469,-8.580819,-1.0760075,1,5
1276878145250,-0.10896278,-7.164303,-2.2201166,1,5
1276878145280,-1.1168685,-8.921328,-0.9942854,1,5
1276878145320,-1.2258313,-10.760075,-0.61291564,1,5
1276878145360,-2.4516625,-13.756551,-1.1168685,1,5
1276878145400,-0.50395286,-11.836082,-1.607201,1,5
1276878145440,-1.2258313,-14.396708,2.3426998,1,5
1276878145470,1.334794,-12.367276,6.238119,1,5
1276878145500,0.6946377,-10.18802,4.7535014,1,5
1276878145530,3.990762,-14.519291,0.23154591,1,5
1276878145560,8.430995,-16.970953,-1.1849703,1,5
1276878145590,3.255263,-11.876944,-0.29964766,1,5
1276878145620,-2.4108016,-9.084772,1.8387469,1,5
1276878145660,-4.099725,-5.6252036,-0.84446156,1,5
1276878145700,-0.95342433,-3.9771416,-1.6889231,1,5
1276878145740,2.1111538,-2.4516625,-3.173541,1,5
1276878145780,1.5390993,-2.1111538,-4.862464,1,5
1276878145820,-0.08172209,-2.4925237,-6.782933,1,5
1276878145850,-3.5276701,-9.193735,-8.62168,1,5
1276878145880,1.0351465,-17.583868,-6.0882955,1,5
1276878145920,5.6252036,-10.228881,-5.938472,1,5
1276878145950,2.1792557,-3.255263,-10.310603,1,5
1276878145980,-1.334794,-16.930092,-5.407278,1,5
1276878146020,2.8738933,-13.947236,1.6889231,1,5
1276878146050,-1.607201,-2.4108016,-0.6946377,1,5
1276878146080,-2.6014864,-6.0882955,-1.0351465,1,5
1276878146110,2.2609777,-12.067628,4.099725,1,5
1276878146140,4.2495484,-11.985906,1.1168685,1,5
1276878146170,3.445948,-6.8237944,-3.9499009,1,5
1276878146200,1.7297841,-6.66035,-0,1,5
1276878146240,-1.4982382,-9.615966,0.19068487,1,5
1276878146270,-2.3699405,-8.240311,-1.9477097,1,5
1276878146300,-1.3756552,-8.349273,-1.8387469,1,5
1276878146340,-0.84446156,-9.193735,-1.9477097,1,5
1276878146380,0.46309182,-11.223166,-0.8036005,1,5
1276878146410,-1.4982382,-11.454713,-0.61291564,1,5
1276878146450,-1.1168685,-11.836082,-1.1168685,1,5
1276878146480,-1.4165162,-12.721405,0.92618364,1,5
1276878146520,-2.7513103,-14.560152,3.255263,1,5
1276878146550,0.61291564,-10.95076,5.5571017,1,5
