timestamp	accel_x	accel_y	accel_z	accel_mag	temperature	mag_x	mag_y	mag_z	azimuth	pitch	roll
1448091785350	0.286956787109375	0.852996826171875	9.421142578125	-6.556815977729251	0	-17.759705	3.8986206	-32.03888	66.10358	-4.9237304	1.8080355
1448091785391	0.32861328125	0.851806640625	9.843658447265625	-6.486347243184545	0	-17.518616	4.1397095	-31.619263	66.11548	-4.928815	1.8053341
1448091785434	0.313140869140625	0.84228515625	9.6448974609375	-6.520215438460051	0	-17.63916	3.8986206	-31.439209	66.14093	-4.9326234	1.791621
1448091785479	0.29052734375	0.843475341796875	9.744873046875	-6.508285925746021	0	-17.819214	4.1992188	-31.559753	66.213745	-4.942046	1.7256618
1448091785520	0.284576416015625	0.864898681640625	9.636566162109375	-6.522389096332937	0	-17.69867	3.9596558	-31.619263	66.28314	-4.9577274	1.6744112
1448091785560	0.28814697265625	0.85894775390625	9.75201416015625	-6.503418088238629	0	-17.939758	3.8391113	-32.03888	66.309906	-4.961694	1.6645602
1448091785600	0.271484375	0.831573486328125	9.70440673828125	-6.519129148477605	0	-17.819214	3.779602	-31.799316	66.42233	-4.95873	1.6507738
1448091785641	0.26434326171875	0.84228515625	9.7353515625	-6.513341653451801	0	-17.459106	3.718567	-31.858826	66.45886	-4.957956	1.6455196
1448091785681	0.28814697265625	0.860137939453125	9.691314697265625	-6.514245278926494	0	-17.63916	3.718567	-31.858826	66.520935	-4.9548826	1.6360255
1448091785721	0.284576416015625	0.845855712890625	9.686553955078125	-6.517681319949613	0	-17.819214	4.559326	-31.799316	66.57614	-4.9617543	1.6360848
1448091785761	0.29052734375	0.8660888671875	9.731781005859375	-6.506842854876002	0	-18.058777	4.6798706	-31.858826	66.57071	-4.9659534	1.6370624
1448091785802	0.284576416015625	0.831573486328125	9.70440673828125	-6.517138548542482	0	-18.359375	4.798889	-31.739807	66.59662	-4.9651213	1.6333444
1448091785842	0.258392333984375	0.822052001953125	9.753204345703125	-6.515149152479924	0	-18.359375	4.798889	-31.678772	66.61148	-4.958701	1.6289505
1448091785882	0.286956787109375	0.860137939453125	9.703216552734375	-6.512618931551537	0	-18.359375	4.4387817	-31.559753	66.62552	-4.957883	1.6294484
1448091785922	0.282196044921875	0.836334228515625	9.725830078125	-6.513522358710244	0	-18.119812	4.3792725	-31.498718	66.65039	-4.9599056	1.632294
1448091785963	0.272674560546875	0.826812744140625	9.696075439453125	-6.5209398313062525	0	-18.299866	4.4387817	-31.559753	66.68118	-4.9596148	1.6309457
1448091786003	0.28338623046875	0.85418701171875	9.7115478515625	-6.512799597159839	0	-17.878723	4.6188354	-31.559753	66.68857	-4.9668045	1.626479
1448091786043	0.279815673828125	0.83038330078125	9.679412841796875	-6.521845547014777	0	-17.999268	4.559326	-31.678772	66.68353	-4.9687757	1.6255007
1448091786083	0.26910400390625	0.826812744140625	9.743682861328125	-6.514245278926494	0	-17.878723	4.319763	-31.91986	66.69269	-4.9657273	1.6235255
1448091786124	0.275054931640625	0.8232421875	9.71868896484375	-6.517681319949613	0	-18.179321	4.319763	-31.739807	66.73407	-4.9607763	1.6225153
1448091786164	0.3048095703125	0.817291259765625	9.710357666015625	-6.515329956978043	0	-18.598938	4.1992188	-31.619263	66.77493	-4.9577622	1.6282516
1448091786204	0.284576416015625	0.85894775390625	9.6829833984375	-6.516234128495833	0	-18.959045	4.258728	-31.91986	66.819	-4.9595885	1.6285456
1448091786244	0.29052734375	0.832763671875	9.74249267578125	-6.5102711797203465	0	-19.018555	4.499817	-31.97937	66.880005	-4.9542494	1.6285951
1448091786284	0.26434326171875	0.836334228515625	9.68536376953125	-6.522389096332937	0	-18.778992	4.258728	-31.91986	66.92523	-4.9551363	1.6226065
1448091786325	0.258392333984375	0.869659423828125	9.71630859375	-6.513522358710244	0	-18.47992	4.258728	-32.218933	66.95648	-4.9632664	1.6164584
1448091786365	0.25958251953125	0.850616455078125	9.7020263671875	-6.518405154526746	0	-18.299866	3.8986206	-32.218933	66.978	-4.9645343	1.6126512
1448091786405	0.284576416015625	0.8660888671875	9.779388427734375	-6.50053682593065	0	-17.999268	3.8391113	-32.27997	67.0473	-4.966458	1.6154708
1448091786445	0.282196044921875	0.81610107421875	9.672271728515625	-6.524745516989479	0	-18.23883	4.1397095	-32.458496	67.10065	-4.960436	1.612774
1448091786486	0.2762451171875	0.852996826171875	9.743682861328125	-6.509188165744609	0	-18.418884	4.1397095	-32.27997	67.134674	-4.9623623	1.6131182
1448091786526	0.279815673828125	0.864898681640625	9.681793212890625	-6.516234128495833	0	-18.539429	4.319763	-32.159424	67.15408	-4.9691324	1.6141483
1448091786566	0.28338623046875	0.819671630859375	9.6829833984375	-6.522389096332937	0	-18.359375	4.1992188	-31.858826	67.172	-4.9639354	1.6162724
1448091786606	0.2762451171875	0.85894775390625	9.65203857421875	-6.522207903231939	0	-18.119812	3.8391113	-31.799316	67.226166	-4.971494	1.6119643
1448091786646	0.277435302734375	0.83038330078125	9.736541748046875	-6.513522358710244	0	-18.23883	3.9596558	-31.799316	67.29028	-4.9647326	1.6173998
1448091786687	0.25958251953125	0.84466552734375	9.731781005859375	-6.514787573276026	0	-18.359375	4.019165	-31.739807	67.341125	-4.964887	1.6057116
1448091786727	0.28814697265625	0.82086181640625	9.69964599609375	-6.518948135042846	0	-18.299866	4.1397095	-31.858826	67.37128	-4.9643006	1.6137357
1448091786767	0.263153076171875	0.8660888671875	9.786529541015625	-6.502697537097228	0	-18.058777	4.4387817	-31.739807	67.37329	-4.9677205	1.6078461
1448091786807	0.298858642578125	0.86846923828125	9.874603271484375	-6.4836598632620905	0	-17.759705	4.1397095	-32.099915	67.36978	-4.9727736	1.6140078
1448091786860	0.267913818359375	0.83990478515625	9.519927978515625	-6.546577518170887	0	-17.759705	3.9596558	-32.218933	67.39255	-4.9799175	1.600498
1448091786900	0.317901611328125	0.833953857421875	9.812713623046875	-6.495320928131113	0	-18.058777	3.779602	-31.91986	67.42343	-4.975114	1.6029273
1448091786949	0.27386474609375	0.8375244140625	9.734161376953125	-6.513341653451801	0	-18.179321	4.499817	-31.799316	67.46051	-4.9766254	1.6073623
1448091786989	0.279815673828125	0.829193115234375	9.657989501953125	-6.525289546687844	0	-17.999268	4.6798706	-31.97937	67.457825	-4.972808	1.6111984
1448091787030	0.300048828125	0.85894775390625	9.715118408203125	-6.5090076979962515	0	-17.939758	4.8599243	-31.739807	67.42142	-4.9789524	1.6185126
1448091787070	0.281005859375	0.82086181640625	9.600860595703125	-6.535097551355895	0	-18.119812	4.798889	-32.03888	67.3815	-4.97105	1.6242559
1448091787120	0.272674560546875	0.848236083984375	9.617523193359375	-6.512076994170855	0	-17.999268	4.6798706	-32.159424	67.36188	-4.9680586	1.6170113
1448091787160	0.28814697265625	0.836334228515625	9.69012451171875	-6.518043217323042	0	-18.299866	4.8599243	-32.159424	67.332275	-4.9680867	1.6231452
1448091787200	0.265533447265625	0.84466552734375	9.6258544921875	-6.530008254481972	0	-18.418884	4.8599243	-32.159424	67.30054	-4.9708643	1.6179566
1448091787241	0.28338623046875	0.843475341796875	9.703216552734375	-6.515691595774808	0	-18.418884	4.8599243	-31.619263	67.27612	-4.9734144	1.6221764
1448091787281	0.267913818359375	0.843475341796875	9.688934326171875	-6.520215438460051	0	-18.47992	4.978943	-31.678772	67.24298	-4.9787006	1.6193635
1448091787321	0.28338623046875	0.867279052734375	9.741302490234375	-6.509368643370529	0	-18.299866	4.6798706	-31.858826	67.2157	-4.978827	1.6199403
1448091787361	0.253631591796875	0.8470458984375	9.669891357421875	-6.524745516989479	0	-18.659973	4.9194336	-32.03888	67.206055	-4.9836307	1.6149739
1448091787402	0.265533447265625	0.8565673828125	9.707977294921875	-6.515691595774808	0	-18.359375	4.9194336	-32.458496	67.19232	-4.98164	1.6167282
1448091787442	0.260772705078125	0.8470458984375	9.6829833984375	-6.521664383895306	0	-18.058777	4.559326	-32.51953	67.16693	-4.9865108	1.6112281
1448091787482	0.30242919921875	0.83990478515625	9.693695068359375	-6.514787573276026	0	-18.179321	4.73938	-32.398987	67.1467	-4.989994	1.6125554
1448091787522	0.27386474609375	0.860137939453125	9.69964599609375	-6.515149152479924	0	-17.819214	4.4387817	-32.27997	67.135315	-4.9890537	1.6171991
1448091787568	0.2857666015625	0.83514404296875	9.698455810546875	-6.521120954473496	0	-18.058777	4.1397095	-32.159424	67.13312	-4.993068	1.6165096
1448091787608	0.27386474609375	0.838714599609375	9.70916748046875	-6.516957644641005	0	-18.539429	4.1992188	-32.099915	67.17038	-4.9871974	1.6171379
1448091787649	0.270294189453125	0.848236083984375	9.7305908203125	-6.512799597159839	0	-18.659973	4.0786743	-31.97937	67.217896	-4.988478	1.6172844
1448091787689	0.27386474609375	0.855377197265625	9.67584228515625	-6.519491205251091	0	-19.1391	4.6188354	-32.03888	67.24161	-4.999153	1.6129867
1448091787730	0.291717529296875	0.85894775390625	9.7353515625	-6.507203563422072	0	-18.959045	4.73938	-32.099915	67.23782	-4.999813	1.6165915
1448091787770	0.2572021484375	0.857757568359375	9.703216552734375	-6.5175003861951435	0	-18.778992	5.0994873	-31.91986	67.2312	-5.002961	1.615345
1448091787810	0.282196044921875	0.832763671875	9.75201416015625	-6.510090652682276	0	-18.838501	5.218506	-31.91986	67.22955	-5.0034127	1.6167567
1448091787850	0.2857666015625	0.829193115234375	9.710357666015625	-6.520758718122936	0	-18.659973	4.798889	-31.619263	67.24472	-4.994825	1.6137328
1448091787891	0.2762451171875	0.86370849609375	9.72344970703125	-6.510632263460016	0	-18.598938	4.73938	-31.259155	67.23566	-4.999359	1.6169434
1448091787931	0.282196044921875	0.8470458984375	9.736541748046875	-6.5102711797203465	0	-18.299866	4.559326	-31.498718	67.22931	-5.0008225	1.6232039
1448091787971	0.281005859375	0.8470458984375	9.677032470703125	-6.519491205251091	0	-18.119812	4.559326	-31.498718	67.2207	-5.0049644	1.6266252
1448091788011	0.275054931640625	0.8470458984375	9.693695068359375	-6.517862263658365	0	-18.299866	4.73938	-31.97937	67.21359	-5.0094066	1.6270862
1448091788060	0.29290771484375	0.850616455078125	9.710357666015625	-6.512076994170855	0	-17.939758	4.6188354	-32.03888	67.213135	-5.0080743	1.630921
1448091788101	0.289337158203125	0.855377197265625	9.687744140625	-6.515329956978043	0	-18.299866	4.4387817	-31.799316	67.211334	-5.0066333	1.6369988
1448091788141	0.263153076171875	0.832763671875	9.6829833984375	-6.52347646493703	0	-18.119812	4.3792725	-31.858826	67.21921	-5.002727	1.6341562
1448091788181	0.271484375	0.84942626953125	9.69012451171875	-6.518586138069062	0	-18.119812	4.3792725	-31.858826	67.21936	-5.0032616	1.6326951
1448091788222	0.275054931640625	0.841094970703125	9.71392822265625	-6.515691595774808	0	-18.299866	4.4387817	-32.339478	67.2301	-4.998124	1.628304
1448091788262	0.29052734375	0.836334228515625	9.681793212890625	-6.518948135042846	0	-18.179321	4.8599243	-32.398987	67.224976	-4.9990287	1.6340313
1448091788303	0.25958251953125	0.857757568359375	9.688934326171875	-6.5193101718798045	0	-18.119812	4.8599243	-32.458496	67.22266	-5.000959	1.6329961
1448091788343	0.275054931640625	0.862518310546875	9.706787109375	-6.513522358710244	0	-18.359375	4.8599243	-32.03888	67.21991	-5.0034018	1.6314995
1448091788383	0.272674560546875	0.845855712890625	9.69012451171875	-6.518948135042846	0	-18.23883	4.6798706	-31.91986	67.22211	-5.00284	1.6294671
1448091788434	0.286956787109375	0.860137939453125	9.677032470703125	-6.516595866679553	0	-17.999268	4.4387817	-31.91986	67.21713	-5.0045404	1.6330615
1448091788475	0.284576416015625	0.857757568359375	9.66156005859375	-6.5196722485931105	0	-18.119812	4.319763	-32.099915	67.21417	-5.0059495	1.6342983
1448091788515	0.26910400390625	0.83038330078125	9.6925048828125	-6.5214832307663695	0	-18.058777	4.3792725	-31.97937	67.22891	-4.9994864	1.6269431
1448091788555	0.263153076171875	0.855377197265625	9.6639404296875	-6.522932735625456	0	-18.299866	4.6188354	-31.91986	67.23389	-4.9987807	1.6209857
1448091788595	0.27386474609375	0.845855712890625	9.693695068359375	-6.518224180945287	0	-18.179321	4.3792725	-32.03888	67.23108	-4.999936	1.622564
1448091788647	0.2857666015625	0.851806640625	9.707977294921875	-6.513341653451801	0	-17.999268	3.8986206	-32.218933	67.22882	-4.9993324	1.6274407
1448091788688	0.28338623046875	0.85418701171875	9.731781005859375	-6.5097296282615424	0	-17.878723	3.5385132	-32.159424	67.22754	-5.0002794	1.627151
1448091788728	0.2762451171875	0.852996826171875	9.7020263671875	-6.515510771409126	0	-18.058777	3.9596558	-32.218933	67.23044	-4.9982634	1.6274656
1448091788768	0.27386474609375	0.838714599609375	9.706787109375	-6.517319462393314	0	-18.47992	4.319763	-31.91986	67.23956	-4.9944468	1.6224763
1448091788808	0.294097900390625	0.8470458984375	9.668701171875	-6.51876713157388	0	-18.778992	4.798889	-31.678772	67.234924	-4.9951205	1.6279577
1448091788848	0.275054931640625	0.8375244140625	9.69488525390625	-6.519129148477605	0	-18.778992	4.499817	-31.678772	67.232666	-4.9958196	1.6297679
1448091788888	0.282196044921875	0.848236083984375	9.679412841796875	-6.51876713157388	0	-18.719482	4.6188354	-31.739807	67.229706	-4.9985576	1.6278989
1448091788929	0.271484375	0.84228515625	9.707977294921875	-6.516957644641005	0	-18.418884	4.4387817	-31.858826	67.236084	-4.994349	1.6280009
1448091788969	0.2762451171875	0.8184814453125	9.725830078125	-6.517138548542482	0	-18.359375	4.319763	-31.799316	67.24234	-4.9899697	1.6287271
1448091789009	0.277435302734375	0.832763671875	9.696075439453125	-6.5193101718798045	0	-18.418884	4.4387817	-31.739807	67.24161	-4.9888396	1.6324646
1448091789049	0.2857666015625	0.83990478515625	9.71630859375	-6.513883798978608	0	-18.47992	4.4387817	-31.91986	67.24307	-4.987372	1.6336977
1448091789090	0.281005859375	0.850616455078125	9.657989501953125	-6.521845547014777	0	-19.018555	4.499817	-31.739807	67.234985	-4.9910874	1.637329
1448091789130	0.281005859375	0.881561279296875	9.8876953125	-6.482406496129944	0	-19.07959	4.4387817	-31.678772	67.232086	-4.995461	1.6315349
1448091789171	0.261962890625	0.848236083984375	9.343780517578125	-6.573338567299652	0	-19.07959	4.6188354	-31.3797	67.24515	-4.9899864	1.624406
1448091789211	0.3048095703125	0.833953857421875	9.935302734375	-6.478828048361881	0	-19.259644	4.499817	-30.958557	67.24362	-4.9834056	1.6421239
1448091789251	0.32147216796875	0.84228515625	9.6639404296875	-6.516053274316523	0	-18.719482	4.559326	-31.079102	67.23123	-4.9944806	1.6351037
1448091789291	0.258392333984375	0.8565673828125	9.697265625	-6.518405154526746	0	-18.179321	4.559326	-31.079102	67.23218	-4.9934964	1.6359774
1448091789331	0.3095703125	0.855377197265625	9.674652099609375	-6.514245278926494	0	-17.939758	4.319763	-31.619263	67.23248	-4.9890413	1.6458946
1448091789381	0.244110107421875	0.8565673828125	9.79248046875	-6.506121556049127	0	-17.63916	4.319763	-31.799316	67.23361	-4.9938483	1.6329794
1448091789422	0.271484375	0.88275146484375	9.753204345703125	-6.503958604760898	0	-17.759705	4.6188354	-31.97937	67.23151	-4.9941397	1.6354622
1448091789462	0.296478271484375	0.841094970703125	9.631805419921875	-6.524926850201352	0	-18.47992	4.8599243	-31.97937	67.22238	-4.9960556	1.6448979
1448091789502	0.25244140625	0.855377197265625	9.7496337890625	-6.511535145922295	0	-18.418884	5.1589966	-32.03888	67.227234	-4.9978848	1.6332686
1448091789542	0.28814697265625	0.832763671875	9.746063232421875	-6.510090652682276	0	-18.539429	5.0994873	-32.218933	67.23004	-4.993484	1.6392342
1448091789582	0.284576416015625	0.848236083984375	9.760345458984375	-6.5041387965942725	0	-18.47992	4.798889	-32.159424	67.22983	-4.992305	1.6423392
