timestamp	accel_x	accel_y	accel_z	accel_mag	temperature	mag_x	mag_y	mag_z	azimuth	pitch	roll
1448101365121	-4.554595947265625	3.277557373046875	6.5905914306640625	-7.50148550036114	0	-6.8481445	-29.43573	-26.522827	130.15015	-23.55529	-23.24013
1448101365162	-3.850006103515625	3.368011474609375	7.9712066650390625	-7.069957524971007	0	-5.3131104	-30.62439	-23.371887	130.81934	-23.35211	-22.90422
1448101365202	-3.847625732421875	3.191864013671875	6.9500274658203125	-7.2977624709698095	0	-6.335449	-29.945374	-24.36676	131.5036	-23.064346	-22.282005
1448101365242	-3.921417236328125	3.046661376953125	8.178298950195313	-7.104093183945633	0	-7.017517	-28.926086	-25.030518	132.32901	-22.091843	-21.494236
1448101365282	-3.742889404296875	3.041900634765625	9.549392700195313	-6.83197331238623	0	-7.699585	-29.605103	-25.694275	133.10889	-21.017036	-20.360916
1448101365322	-2.874053955078125	3.415618896484375	8.580581665039063	-6.786310840590703	0	-6.8481445	-29.095459	-26.522827	133.36963	-20.524265	-19.484175
1448101365362	-3.364410400390625	3.227569580078125	7.1785430908203125	-7.152979403436163	0	-8.21228	-27.7359	-24.864197	133.92578	-19.679567	-17.992918
1448101365403	-1.445831298828125	3.158538818359375	9.527969360351563	-6.453888130500502	0	-9.576416	-28.416443	-25.196838	134.97226	-18.25899	-15.214549
1448101365443	-2.490814208984375	2.387298583984375	10.934768676757813	-6.515513089607353	0	-11.621094	-26.376343	-26.855469	136.33282	-17.174423	-13.22334
1448101365483	-1.324432373046875	2.353973388671875	10.032608032226563	-6.4806190848636	0	-11.962891	-26.037598	-26.855469	136.89609	-16.920942	-12.140606
1448101365524	-2.321807861328125	2.977630615234375	8.030715942382813	-6.8593065473066535	0	-12.6449585	-26.376343	-24.533081	136.96393	-17.170765	-11.339629
1448101365564	-2.040924072265625	3.613189697265625	9.192337036132813	-6.52565460863293	0	-14.009094	-27.397156	-25.527954	136.87158	-17.03214	-9.999795
1448101365604	-0.962615966796875	2.894317626953125	9.980239868164063	-6.355231933809389	0	-14.349365	-27.397156	-26.522827	136.73834	-16.747055	-8.939561
1448101365644	-0.467498779296875	2.144500732421875	8.254470825195313	-6.655176071309937	0	-15.544128	-27.9068	-26.358032	137.08734	-16.691916	-8.08482
1448101365684	-1.864776611328125	2.123077392578125	8.842422485351563	-6.78985949631037	0	-14.520264	-26.20697	-25.694275	137.60141	-15.956486	-8.082339
1448101365724	0.482269287109375	3.701263427734375	8.266372680664063	-6.278157653084323	0	-15.37323	-27.397156	-25.196838	137.56381	-14.591551	-8.587189
1448101365765	-2.919281005859375	0.851959228515625	9.009048461914063	-7.171884325668078	0	-14.009094	-26.376343	-25.85907	137.69724	-12.373694	-9.534729
1448101365805	-1.693389892578125	0.528228759765625	12.020217895507813	-6.511898683841688	0	-13.667297	-24.67804	-28.512573	137.09576	-9.372263	-11.29012
1448101365845	-2.433685302734375	1.013824462890625	11.491775512695313	-6.63297200150182	0	-13.497925	-23.149109	-29.342651	135.39557	-7.1478415	-14.291573
1448101365885	-3.638153076171875	1.437530517578125	10.551528930664063	-6.916806517401232	0	-11.109924	-20.770264	-30.66864	133.14005	-7.1964865	-15.904883
1448101365925	-1.650543212890625	2.225433349609375	8.866226196289063	-6.733960038499822	0	-11.109924	-21.78955	-29.673767	130.87042	-8.471602	-16.661839
1448101365966	-2.478912353515625	1.349456787109375	6.8548126220703125	-7.413828164729436	0	-9.916687	-20.26062	-30.83496	129.2612	-9.274345	-17.459887
1448101366006	-2.866912841796875	1.170928955078125	9.865982055664063	-6.9482791347112	0	-8.72345	-20.429993	-31.332397	127.62219	-8.651262	-18.11096
1448101366046	-1.867156982421875	2.201629638671875	7.4403839111328125	-7.018257021207252	0	-10.598755	-20.599365	-30.50232	125.71701	-9.241642	-18.517462
1448101366086	-2.597930908203125	1.708892822265625	7.2285308837890625	-7.288765057464735	0	-9.745789	-20.429993	-30.999756	124.39105	-9.94164	-18.814077
1448101366126	-2.904998779296875	0.661529541015625	10.032608032226563	-7.0156971364188765	0	-9.576416	-19.239807	-31.497192	123.52017	-9.284703	-18.91506
1448101366167	-2.250396728515625	1.382781982421875	9.342300415039063	-6.895468661680598	0	-10.940552	-19.92035	-28.845215	122.25726	-9.390469	-18.88205
1448101366207	-1.998077392578125	1.839813232421875	7.8712310791015625	-7.029377121125258	0	-10.769653	-18.730164	-32.32727	121.06357	-9.551183	-19.248562
1448101366247	-3.221588134765625	0.678192138671875	8.530593872070313	-7.359724875279377	0	-10.258484	-18.560791	-31.166077	120.85956	-8.822019	-19.709562
1448101366287	-2.726470947265625	0.856719970703125	7.4475250244140625	-7.444868845136779	0	-10.598755	-17.880249	-29.840088	120.678314	-8.300305	-20.228567
1448101366327	-3.871429443359375	-0.511993408203125	8.135452270507813	-7.869584404052121	0	-10.087585	-17.710876	-31.663513	120.626465	-8.166616	-20.454002
1448101366368	-4.118988037109375	-0.081146240234375	7.9545440673828125	-7.868970058540831	0	-9.916687	-16.860962	-31.829834	120.827545	-7.7343087	-21.095604
1448101366408	-3.759552001953125	0.171173095703125	8.242568969726563	-7.64924280577449	0	-8.041382	-18.051147	-31.663513	120.57703	-7.339869	-21.60604
1448101366448	-4.073760986328125	0.425872802734375	8.823379516601563	-7.531629377550599	0	-8.552551	-18.22052	-31.166077	119.899994	-6.79386	-22.212914
1448101366488	-2.226593017578125	1.299468994140625	12.034500122070313	-6.47382696562865	0	-9.916687	-16.860962	-30.50232	118.53546	-5.9931073	-22.604753
1448101366529	-2.162322998046875	1.442291259765625	13.055679321289063	-6.2943859428833475	0	-8.552551	-16.522217	-30.83496	117.21292	-5.4778123	-22.063633
1448101366569	-1.798126220703125	2.199249267578125	10.144485473632813	-6.559199728935804	0	-8.552551	-16.522217	-31.497192	115.95303	-6.774665	-21.892578
1448101366609	-2.431304931640625	1.204254150390625	10.211135864257813	-6.809253659817101	0	-9.063721	-16.351318	-33.65326	115.77411	-7.2705455	-22.046085
1448101366650	-3.276336669921875	0.782928466796875	8.861465454101563	-7.283099009119163	0	-8.041382	-15.672302	-31.663513	116.37573	-8.816965	-22.221697
