1276875468557,-4.944186,6.0201936,0.6946377,0,7
1276875468597,-1.9477097,4.4810944,-1.1441092,1,7
1276875468637,0.313268,11.495573,-0.88532263,1,7
1276875468667,-0.5720546,10.079058,-0.14982383,1,7
1276875468707,-0.6537767,8.008764,0.10896278,1,7
1276875468747,0.3405087,7.504812,-0.6537767,1,7
1276875468787,-0.61291564,8.962189,-1.9885708,1,7
1276875468817,-2.0294318,8.539958,-0.61291564,1,7
1276875468847,-0.3405087,9.656827,0.53119355,1,7
1276875468885,0.88532263,11.141444,0.14982383,1,7
1276875468917,1.607201,9.697687,-0.19068487,1,7
1276875468957,4.0588636,10.528529,0.92618364,1,7
1276875468997,3.7864566,10.501288,2.4925237,1,7
1276875469037,0.5720546,10.760075,1.56634,1,7
1276875469067,-4.944186,12.680544,-0.84446156,1,7
1276875469097,-8.076866,16.08563,-2.4108016,1,7
1276875469137,-4.903325,14.328606,0.313268,1,7
1276875469167,-1.334794,12.067628,1.56634,1,7
1276875469207,-1.56634,9.466142,1.6480621,1,7
1276875469247,-1.334794,5.5162406,0.6946377,1,7
1276875469277,-0.23154591,2.6014864,0.84446156,1,7
1276875469317,-0.10896278,1.3756552,0.95342433,1,7
1276875469347,-0.040861044,0.9942854,1.9885708,1,7
1276875469377,1.1168685,3.486809,3.0645783,1,7
1276875469417,1.8387469,13.375181,9.384419,1,7
1276875469457,1.8387469,16.589584,8.689782,1,7
1276875469487,0.14982383,4.099725,3.8681788,1,7
1276875469528,-6.1700177,3.8681788,0.88532263,1,7
1276875469567,-2.1111538,14.9006605,-2.1792557,1,7
1276875469607,-2.5333846,4.5628166,-3.5276701,1,7
1276875469647,-2.3018389,8.580819,-1.1168685,1,7
1276875469687,-0.08172209,9.697687,-0.84446156,1,7
1276875469727,2.6014864,9.466142,-1.2258313,1,7
1276875469767,2.2201166,7.7363577,-1.2258313,1,7
1276875469797,0.61291564,7.0553403,-0.6946377,1,7
1276875469827,-0.14982383,8.539958,-0.6946377,1,7
1276875469857,0.61291564,9.697687,-0.50395286,1,7
1276875469897,2.7921712,9.615966,0.10896278,1,7
1276875469937,2.6832085,11.073342,0.27240697,1,7
1276875469977,4.440233,11.686258,1.9477097,1,7
1276875470017,2.1792557,13.021052,1.920469,1,7
1276875470047,-3.214402,10.800936,0.38136974,1,7
1276875470087,-6.973618,13.565866,-1.3756552,1,7
1276875470127,-5.6660647,16.126492,-0.9942854,1,7
1276875470157,-1.334794,13.252599,0.53119355,1,7
1276875470197,-0.23154591,8.812365,2.3018389,1,7
1276875470237,-0.7218784,4.099725,0.7627395,1,7
1276875470267,-0.50395286,1.5390993,0.7218784,1,7
1276875470297,-0,1.3075534,0.88532263,1,7
1276875470327,0.27240697,1.56634,0.92618364,1,7
1276875470357,0.46309182,2.2609777,1.2666923,1,7
1276875470397,0.08172209,6.238119,5.5571017,1,7
1276875470437,3.568531,18.537292,12.217452,1,7
1276875470477,2.1111538,8.62168,5.434519,1,7
1276875470507,-3.486809,6.742072,-1.7570249,1,7
1276875470547,-3.8273177,14.750836,-1.8387469,1,7
1276875470587,-4.903325,3.2961242,-3.9771416,1,7
1276875470627,-3.1054392,8.076866,-2.9556155,1,7
1276875470657,-0.9942854,13.293459,-1.920469,1,7
1276875470687,1.9477097,10.61025,-0.14982383,1,7
1276875470727,3.990762,7.014479,0.23154591,1,7
1276875470767,1.2666923,7.0553403,-0.14982383,1,7
1276875470807,-1.3756552,8.539958,-0.23154591,1,7
1276875470838,-0.53119355,8.730643,-2.0294318,1,7
1276875470877,1.7570249,11.876944,-0.7218784,1,7
1276875470917,2.7921712,10.528529,0.8036005,1,7
1276875470957,4.4810944,10.419566,1.1849703,1,7
1276875470997,3.0645783,11.645397,2.152015,1,7
1276875471037,-1.3075534,12.14935,0.6946377,1,7
1276875471067,-6.851035,12.598822,-0.6537767,1,7
1276875471107,-6.6331096,15.5135765,-1.7570249,1,7
1276875471137,-2.5606253,13.824653,-1.2666923,1,7
1276875471167,0.7218784,10.501288,1.4573772,1,7
1276875471207,0.08172209,7.8861814,1.607201,1,7
1276875471247,-0.42223078,3.718355,-0,1,7
1276875471277,-0.6537767,1.56634,-0,1,7
1276875471307,-0.95342433,1.1168685,0.27240697,1,7
1276875471337,-1.1168685,1.3756552,0.50395286,1,7
1276875471367,-0.38136974,3.1054392,2.070293,1,7
1276875471397,0.8036005,9.575105,8.580819,1,7
1276875471428,3.5276701,18.700737,12.026767,1,7
1276875471467,3.0645783,9.112013,6.2108784,1,7
1276875471497,-1.2258313,2.1111538,-1.9477097,1,7
1276875471537,-3.3642259,16.126492,-1.0351465,1,7
1276875471577,-4.862464,7.668256,-2.1383946,1,7
1276875471617,-2.6014864,6.701211,-2.1111538,1,7
1276875471647,-0.08172209,10.460427,-1.0351465,1,7
1276875471678,1.334794,9.765789,0.6946377,1,7
1276875471717,3.0237172,8.390134,0.38136974,1,7
1276875471757,1.4573772,7.3549876,-0.08172209,1,7
1276875471797,-1.6480621,6.891896,-0,1,7
1276875471827,-1.334794,8.19945,-1.607201,1,7
1276875471857,0.38136974,10.882658,-0.50395286,1,7
1276875471897,2.7649305,10.691973,0.6537767,1,7
1276875471937,4.3312707,11.836082,0.7627395,1,7
1276875471977,4.5628166,14.709975,1.7297841,1,7
1276875472017,-1.9477097,12.4489975,0.95342433,1,7
1276875472047,-6.510526,10.760075,-0.50395286,1,7
1276875472077,-6.8237944,14.1787815,-2.5606253,1,7
1276875472117,-3.486809,15.173067,-1.56634,1,7
1276875472147,0.10896278,10.501288,1.0760075,1,7
1276875472177,-0.040861044,7.9270425,1.6480621,1,7
1276875472217,-0.9125633,4.7535014,0.19068487,1,7
1276875472247,-0.7627395,1.334794,0.040861044,1,7
1276875472277,-0.88532263,0.7218784,0.84446156,1,7
1276875472307,-0.7627395,1.1168685,1.6480621,1,7
1276875472338,0.27240697,3.173541,1.879608,1,7
1276875472377,1.1441092,8.771504,7.205164,1,7
1276875472407,2.9147544,18.918663,11.604536,1,7
1276875472437,2.3018389,8.853226,7.3141265,1,7
1276875472477,-0.61291564,0.6946377,-1.525479,1,7
1276875472507,-3.8273177,17.120777,-1.9885708,1,7
1276875472547,-4.5219555,10.56939,-1.334794,1,7
1276875472587,-4.2904096,6.851035,-2.1111538,1,7
1276875472627,-1.8387469,7.9679036,-2.0294318,1,7
1276875472657,0.84446156,8.349273,-0.3405087,1,7
1276875472697,3.1054392,10.038197,-0.38136974,1,7
1276875472737,1.1441092,6.6331096,-0.08172209,1,7
1276875472777,-0.50395286,7.6273947,0.040861044,1,7
1276875472817,-0.95342433,10.528529,-1.7978859,1,7
1276875472847,2.7921712,12.762266,0.9942854,1,7
1276875472887,4.399372,11.917805,1.0760075,1,7
1276875472927,4.140586,11.536434,2.3699405,1,7
1276875472967,1.2666923,12.721405,1.4982382,1,7
1276875473007,-5.053149,10.800936,-0.7627395,1,7
1276875473037,-7.164303,14.369467,-2.1792557,1,7
1276875473077,-3.759216,14.206022,-2.4925237,1,7
1276875473117,0.53119355,10.419566,1.9885708,1,7
1276875473147,-0.95342433,7.8180795,1.5390993,1,7
1276875473177,-0.9942854,4.2904096,-0.29964766,1,7
