timestamp	accel_x	accel_y	accel_z	accel_mag	temperature	mag_x	mag_y	mag_z	azimuth	pitch	roll
1448011710867	-2.7168731689453125	2.690704345703125	8.66693115234375	-6.867082636706909	0	-24.035645	11.494446	-34.643555	57.585205	-15.373654	-15.216348
1448011710907	-2.2907867431640625	3.121551513671875	8.187286376953125	-6.803592982448935	0	-24.035645	11.494446	-34.643555	57.585205	-15.373654	-15.216348
1448011710948	-2.2907867431640625	3.121551513671875	8.187286376953125	-6.803592982448935	0	-24.935913	11.195374	-34.643555	57.638885	-15.27137	-14.465164
1448011710988	-0.9601593017578125	2.0587158203125	11.522186279296875	-6.254031521018692	0	-29.586792	11.645508	-30.143738	60.30011	-14.946859	-7.171196
1448011711029	-1.5445404052734375	2.67047119140625	8.889495849609375	-6.641884114530628	0	-31.686401	11.195374	-28.643799	60.943848	-15.0809555	-5.4328823
1448011711069	0.6334991455078125	3.34173583984375	10.7640380859375	-5.967423907230997	0	-33.48694	11.195374	-26.994324	61.065735	-14.233184	-3.481469
1448011711110	0.3026275634765625	2.574066162109375	10.143951416015625	-6.198186894270341	0	-34.986877	11.645508	-25.04425	62.150818	-14.098244	-1.3927355
1448011711151	0.3026275634765625	2.574066162109375	10.143951416015625	-6.198186894270341	0	-34.986877	11.645508	-25.04425	62.150818	-14.098244	-1.3927355
1448011711192	-0.3079376220703125	2.45623779296875	9.26678466796875	-6.427978263423502	0	-35.43701	10.295105	-23.693848	64.29788	-13.697828	0.18652682
1448011711232	0.7822723388671875	2.187255859375	10.08563232421875	-6.193407433520745	0	-36.18622	10.444641	-22.944641	64.99982	-13.524732	1.1984489
1448011711273	0.4145050048828125	2.03253173828125	10.6021728515625	-6.1942310273275565	0	-35.43701	10.444641	-22.944641	64.99982	-13.524732	1.1984489
1448011711314	-0.2508087158203125	2.309844970703125	9.54052734375	-6.400786793343943	0	-35.136414	10.444641	-23.693848	64.78845	-13.817226	0.35897616
1448011711355	0.9453277587890625	2.904937744140625	9.394134521484375	-6.167314352456781	0	-35.136414	10.295105	-23.693848	64.60681	-14.111015	0.31883872
1448011711395	0.9453277587890625	2.904937744140625	9.394134521484375	-6.167314352456781	0	-35.136414	10.295105	-23.693848	64.60681	-14.111015	0.31883872
1448011711436	0.1728973388671875	2.61810302734375	9.541717529296875	-6.294803038968823	0	-36.18622	9.695435	-24.743652	64.599396	-14.25075	-0.88716304
1448011711476	0.2038421630859375	2.78948974609375	8.908538818359375	-6.356691200112811	0	-34.986877	9.695435	-26.094055	64.638306	-14.198503	-1.5013231
1448011711516	-0.3257904052734375	2.3157958984375	9.75	-6.380230858596222	0	-35.88562	9.994507	-25.343323	64.780945	-14.107983	-1.653885
1448011711557	-0.3531646728515625	2.157501220703125	8.902587890625	-6.534456293119668	0	-35.136414	9.545898	-25.793457	64.9895	-14.083545	-2.039515
1448011711597	0.3169097900390625	3.112030029296875	9.45721435546875	-6.21687101652441	0	-34.68628	9.994507	-25.64392	64.95953	-14.062479	-1.995665
1448011711638	-0.1567840576171875	2.012298583984375	9.444122314453125	-6.445106754309878	0	-34.835815	9.994507	-25.193787	65.46854	-13.904866	-1.86001
1448011711678	-0.1008453369140625	2.6728515625	10.0118408203125	-6.25922814947482	0	-34.835815	9.394836	-25.944519	65.64603	-13.552901	-2.1943371
